url,category,issue,type,details
https://truongvietanh.com/truong-dai-hoc-tung-hoc-bong-hut-thi-sinh-nu-vao-nganh-ky-thuat/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-dai-hoc-tung-hoc-bong-hut-thi-sinh-nu-vao-nganh-ky-thuat/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-dai-hoc-tung-hoc-bong-hut-thi-sinh-nu-vao-nganh-ky-thuat/,SEO,Title Too Long,warning,Title is 94 characters (recommended: ≤60)
https://truongvietanh.com/truong-dai-hoc-xin-loi-vi-gui-nham-thu-trung-tuyen/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-dai-hoc-xin-loi-vi-gui-nham-thu-trung-tuyen/,Performance,Moderate Response Time,warning,Page took 1424.27ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-dai-hoc-xin-loi-vi-gui-nham-thu-trung-tuyen/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-dai-hoc-xin-loi-vi-gui-nham-thu-trung-tuyen/,SEO,Title Too Long,warning,Title is 81 characters (recommended: ≤60)
https://truongvietanh.com/truong-dan-lap-nao-tot-o-tan-binh-tu-van-tuyen-sinh/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-dan-lap-nao-tot-o-tan-binh-tu-van-tuyen-sinh/,Performance,Moderate Response Time,warning,Page took 2320.35ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-dan-lap-nao-tot-o-tan-binh-tu-van-tuyen-sinh/,SEO,Title Too Long,warning,Title is 62 characters (recommended: ≤60)
https://truongvietanh.com/truong-hoc-khai-giang-dong-loat-sang-59/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-hoc-khai-giang-dong-loat-sang-59/,SEO,Meta Description Too Short,warning,Description is 107 characters (recommended: 120-160)
https://truongvietanh.com/truong-hoc-scotland-cam-phu-huynh-noi-chuyen-voi-giao-vien/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-hoc-scotland-cam-phu-huynh-noi-chuyen-voi-giao-vien/,Performance,Moderate Response Time,warning,Page took 1083.78ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-hoc-scotland-cam-phu-huynh-noi-chuyen-voi-giao-vien/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-hoc-scotland-cam-phu-huynh-noi-chuyen-voi-giao-vien/,SEO,Title Too Long,warning,Title is 89 characters (recommended: ≤60)
https://truongvietanh.com/truong-hop-nao-duoc-mien-thi-ngoai-ngu-trong-xet-tot-nghiep-thpt/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-hop-nao-duoc-mien-thi-ngoai-ngu-trong-xet-tot-nghiep-thpt/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-hop-nao-duoc-mien-thi-ngoai-ngu-trong-xet-tot-nghiep-thpt/,SEO,Title Too Long,warning,Title is 95 characters (recommended: ≤60)
https://truongvietanh.com/truong-mam-non-tot-o-duong-le-duc-tho-go-vap/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-mam-non-tot-o-duong-le-duc-tho-go-vap/,Performance,Moderate Response Time,warning,Page took 2573.82ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-mam-non-tot-o-duong-le-duc-tho-go-vap/,SEO,Title Too Long,warning,Title is 65 characters (recommended: ≤60)
https://truongvietanh.com/truong-noi-tru-bac-nhat-o-vuong-quoc-anh/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-noi-tru-bac-nhat-o-vuong-quoc-anh/,SEO,Meta Description Too Long,warning,Description is 231 characters (recommended: ≤160)
https://truongvietanh.com/truong-noi-tru-cho-cac-con/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-noi-tru-cho-cac-con/,Performance,Moderate Response Time,warning,Page took 1809.1ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-noi-tru-cho-cac-con/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-nu-sinh-100-tuoi-o-sai-gon-muon-duoc-trung-tu/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-nu-sinh-100-tuoi-o-sai-gon-muon-duoc-trung-tu/,Performance,Moderate Response Time,warning,Page took 1570.14ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-nu-sinh-100-tuoi-o-sai-gon-muon-duoc-trung-tu/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-nu-sinh-100-tuoi-o-sai-gon-muon-duoc-trung-tu/,SEO,Title Too Long,warning,Title is 83 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0-tai-sao-khong-ngay-06-thang-07-nam-2018-2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0-tai-sao-khong-ngay-06-thang-07-nam-2018-2/,Performance,Moderate Response Time,warning,Page took 1730.12ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0-tai-sao-khong-ngay-06-thang-07-nam-2018-2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0-tai-sao-khong-ngay-06-thang-07-nam-2018-2/,SEO,Title Too Long,warning,Title is 111 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0/,Performance,Moderate Response Time,warning,Page took 1695.19ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-cam-ket-ielts-6-0/,SEO,Title Too Long,warning,Title is 111 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-co-hoc-bong-hap-dan-nhat-hien-nay-ngay-07-thang-07-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-co-hoc-bong-hap-dan-nhat-hien-nay-ngay-07-thang-07-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-co-hoc-bong-hap-dan-nhat-hien-nay-ngay-07-thang-07-nam-2018/,SEO,Title Too Long,warning,Title is 110 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-do-dai-hoc-ngay-khi-hoc-bac-thpt-ngay-07-thang-07-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-do-dai-hoc-ngay-khi-hoc-bac-thpt-ngay-07-thang-07-nam-2018/,Performance,Moderate Response Time,warning,Page took 1514.09ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-do-dai-hoc-ngay-khi-hoc-bac-thpt-ngay-07-thang-07-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-do-dai-hoc-ngay-khi-hoc-bac-thpt-ngay-07-thang-07-nam-2018/,SEO,Title Too Long,warning,Title is 109 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-o-tp-hcm-lua-chon-ngay-cang-tang-2018/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-o-tp-hcm-lua-chon-ngay-cang-tang-2018/,Performance,Moderate Response Time,warning,Page took 2844.52ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-o-tp-hcm-lua-chon-ngay-cang-tang-2018/,Technical,Canonical URL Different,warning,Canonical points to: https://truongvietanh.com/truong-quoc-te-tphcm/
https://truongvietanh.com/truong-quoc-te-the-thao-khong-chi-la-so-thich-ma-con-la-ngay-28-thang-06-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-the-thao-khong-chi-la-so-thich-ma-con-la-ngay-28-thang-06-nam-2018/,Performance,Moderate Response Time,warning,Page took 1715.06ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-the-thao-khong-chi-la-so-thich-ma-con-la-ngay-28-thang-06-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-the-thao-khong-chi-la-so-thich-ma-con-la-ngay-28-thang-06-nam-2018/,SEO,Title Too Long,warning,Title is 120 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-thoa-suc-lua-chon-du-hoc-trong-va-ngoai-nuoc-ngay-07-thang-07-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-thoa-suc-lua-chon-du-hoc-trong-va-ngoai-nuoc-ngay-07-thang-07-nam-2018/,Performance,Moderate Response Time,warning,Page took 1980.9ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-thoa-suc-lua-chon-du-hoc-trong-va-ngoai-nuoc-ngay-07-thang-07-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-thoa-suc-lua-chon-du-hoc-trong-va-ngoai-nuoc-ngay-07-thang-07-nam-2018/,SEO,Title Too Long,warning,Title is 121 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-viet-anh-6-buoc-giup-hoc-tieng-anh-hieu-qua/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-viet-anh-6-buoc-giup-hoc-tieng-anh-hieu-qua/,Performance,Moderate Response Time,warning,Page took 1606.6ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-viet-anh-6-buoc-giup-hoc-tieng-anh-hieu-qua/,Technical,Canonical URL Different,warning,Canonical points to: https://truongvietanh.com/hoc-tieng-anh-cho-nguoi-mat-goc/
https://truongvietanh.com/truong-quoc-te-viet-anh-co-hoi-nhan-hoc-bong-du-hoc-la-100-ngay-25-thang-06-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-viet-anh-co-hoi-nhan-hoc-bong-du-hoc-la-100-ngay-25-thang-06-nam-2018/,Performance,Moderate Response Time,warning,Page took 1514.07ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-viet-anh-co-hoi-nhan-hoc-bong-du-hoc-la-100-ngay-25-thang-06-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-viet-anh-co-hoi-nhan-hoc-bong-du-hoc-la-100-ngay-25-thang-06-nam-2018/,SEO,Title Too Long,warning,Title is 120 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-viet-anh-giai-quyet-noi-lo-hoc-phi-ngay-29-thang-06-nam/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-viet-anh-giai-quyet-noi-lo-hoc-phi-ngay-29-thang-06-nam/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-viet-anh-giai-quyet-noi-lo-hoc-phi-ngay-29-thang-06-nam/,SEO,Title Too Long,warning,Title is 104 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-viet-anh-giai-quyet-noi-lo-phat-sinh-hoc-phi/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-viet-anh-giai-quyet-noi-lo-phat-sinh-hoc-phi/,Performance,Moderate Response Time,warning,Page took 1881.34ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-viet-anh-giai-quyet-noi-lo-phat-sinh-hoc-phi/,Technical,Canonical URL Different,warning,Canonical points to: https://truongvietanh.com/truong-viet-anh-xu-li-noi-lo-hoc-phi-truong-quoc-te-ra-sao/
https://truongvietanh.com/truong-quoc-te-viet-anh-muc-tieu-dao-tao-the-he-dan-dau-ngay-2-thang-7-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-viet-anh-muc-tieu-dao-tao-the-he-dan-dau-ngay-2-thang-7-nam-2018/,Performance,Moderate Response Time,warning,Page took 1867.64ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-viet-anh-muc-tieu-dao-tao-the-he-dan-dau-ngay-2-thang-7-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-viet-anh-muc-tieu-dao-tao-the-he-dan-dau-ngay-2-thang-7-nam-2018/,SEO,Title Too Long,warning,Title is 115 characters (recommended: ≤60)
https://truongvietanh.com/truong-quoc-te-viet-anh-su-lua-chon-hang-dau-cho-con-ngay-4-thang-7-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-quoc-te-viet-anh-su-lua-chon-hang-dau-cho-con-ngay-4-thang-7-nam-2018/,Performance,Moderate Response Time,warning,Page took 1784.32ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-quoc-te-viet-anh-su-lua-chon-hang-dau-cho-con-ngay-4-thang-7-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-quoc-te-viet-anh-su-lua-chon-hang-dau-cho-con-ngay-4-thang-7-nam-2018/,SEO,Title Too Long,warning,Title is 109 characters (recommended: ≤60)
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-khao-sat-so-bo-danh-gia-ngoai-ve-cong-tac-kiem-dinh-chat-luong-giao-duc-va-cong-nhan-dat-chuan-quoc-gia-cua-so-gddt/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-khao-sat-so-bo-danh-gia-ngoai-ve-cong-tac-kiem-dinh-chat-luong-giao-duc-va-cong-nhan-dat-chuan-quoc-gia-cua-so-gddt/,Performance,Moderate Response Time,warning,Page took 1218.16ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-khao-sat-so-bo-danh-gia-ngoai-ve-cong-tac-kiem-dinh-chat-luong-giao-duc-va-cong-nhan-dat-chuan-quoc-gia-cua-so-gddt/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-khao-sat-so-bo-danh-gia-ngoai-ve-cong-tac-kiem-dinh-chat-luong-giao-duc-va-cong-nhan-dat-chuan-quoc-gia-cua-so-gddt/,SEO,Title Too Long,warning,Title is 204 characters (recommended: ≤60)
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-kiem-dinh-chat-luong-giao-duc/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-kiem-dinh-chat-luong-giao-duc/,Performance,Moderate Response Time,warning,Page took 1444.8ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-kiem-dinh-chat-luong-giao-duc/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-th-thcs-thpt-viet-anh-don-doan-danh-gia-ngoai-kiem-dinh-chat-luong-giao-duc/,SEO,Title Too Long,warning,Title is 117 characters (recommended: ≤60)
https://truongvietanh.com/truong-thcs-thpt-viet-anh-chao-mung-ngay-nha-giao-viet-nam-20-11-ngay-17-thang-11-nam-2017/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-thcs-thpt-viet-anh-chao-mung-ngay-nha-giao-viet-nam-20-11-ngay-17-thang-11-nam-2017/,Performance,Moderate Response Time,warning,Page took 1575.9ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-thcs-thpt-viet-anh-chao-mung-ngay-nha-giao-viet-nam-20-11-ngay-17-thang-11-nam-2017/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-thcs-thpt-viet-anh-chao-mung-ngay-nha-giao-viet-nam-20-11-ngay-17-thang-11-nam-2017/,SEO,Title Too Long,warning,Title is 127 characters (recommended: ≤60)
https://truongvietanh.com/truong-thcs-thpt-viet-anh-du-hoc-de-nhu-tro-ban-tay-cho-hoc-sinh-viet-anh-ngay-15-thang-03-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-thcs-thpt-viet-anh-du-hoc-de-nhu-tro-ban-tay-cho-hoc-sinh-viet-anh-ngay-15-thang-03-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-thcs-thpt-viet-anh-du-hoc-de-nhu-tro-ban-tay-cho-hoc-sinh-viet-anh-ngay-15-thang-03-nam-2018/,SEO,Title Too Long,warning,Title is 143 characters (recommended: ≤60)
https://truongvietanh.com/truong-thcs-thpt-viet-anh-hoc-sinh-choi-ban-sung-paint-ball-25122011-phan-2-2/,Accessibility,Images Without Alt Text,warning,15 of 20 images lack alt text
https://truongvietanh.com/truong-thcs-thpt-viet-anh-hoc-sinh-choi-ban-sung-paint-ball-25122011-phan-2-2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/truong-thcs-thpt-viet-anh-hoc-sinh-choi-ban-sung-paint-ball-25122011-phan-2-2/,SEO,Title Too Long,warning,Title is 114 characters (recommended: ≤60)
https://truongvietanh.com/truong-thcs-thpt-viet-anh-hoi-thao-apu-%f0%9f%92%93-designing-your-ideal-future-how-to-make-the-best-use-of-your-university-life-ngay-08-thang-02-nam-2018/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/truong-thcs-thpt-viet-anh-hoi-thao-apu-%f0%9f%92%93-designing-your-ideal-future-how-to-make-the-best-use-of-your-university-life-ngay-08-thang-02-nam-2018/,Performance,Moderate Response Time,warning,Page took 1228.79ms to respond (recommended: <1000ms)
https://truongvietanh.com/truong-thcs-thpt-viet-anh-hoi-thao-apu-%f0%9f%92%93-designing-your-ideal-future-how-to-make-the-best-use-of-your-university-life-ngay-08-thang-02-nam-2018/,SEO,Missing Meta Description,error,Page has no meta description
